YEAR,OCC1950,MARST,mariageStatusCount,teacherCount,percent,MaritalStatus,Profession
2000,635,4.0,759,6622,11.461794019933555,Divorced,"Filers, grinders, and polishers, metal"
2000,635,5.0,122,6622,1.8423437028088192,Widowed,"Filers, grinders, and polishers, metal"
2000,635,6.0,1543,6622,23.301117487164,Never married/single,"Filers, grinders, and polishers, metal"
2001,635,1.0,292,471,61.995753715498935,"Married, spouse present","Filers, grinders, and polishers, metal"
2001,635,2.0,5,471,1.0615711252653928,"Married, spouse absent","Filers, grinders, and polishers, metal"
2001,635,3.0,9,471,1.910828025477707,Separated,"Filers, grinders, and polishers, metal"
2001,635,4.0,50,471,10.615711252653929,Divorced,"Filers, grinders, and polishers, metal"
2001,635,5.0,13,471,2.7600849256900215,Widowed,"Filers, grinders, and polishers, metal"
2001,635,6.0,102,471,21.656050955414013,Never married/single,"Filers, grinders, and polishers, metal"
2002,635,1.0,252,424,59.43396226415094,"Married, spouse present","Filers, grinders, and polishers, metal"
2002,635,2.0,6,424,1.4150943396226416,"Married, spouse absent","Filers, grinders, and polishers, metal"
2002,635,3.0,9,424,2.1226415094339623,Separated,"Filers, grinders, and polishers, metal"
2002,635,4.0,65,424,15.330188679245282,Divorced,"Filers, grinders, and polishers, metal"
2002,635,5.0,16,424,3.7735849056603774,Widowed,"Filers, grinders, and polishers, metal"
2002,635,6.0,76,424,17.92452830188679,Never married/single,"Filers, grinders, and polishers, metal"
2003,635,1.0,235,356,66.01123595505618,"Married, spouse present","Filers, grinders, and polishers, metal"
2003,635,2.0,5,356,1.4044943820224718,"Married, spouse absent","Filers, grinders, and polishers, metal"
2003,635,3.0,7,356,1.9662921348314606,Separated,"Filers, grinders, and polishers, metal"
2003,635,4.0,35,356,9.831460674157304,Divorced,"Filers, grinders, and polishers, metal"
2003,635,5.0,10,356,2.8089887640449436,Widowed,"Filers, grinders, and polishers, metal"
2003,635,6.0,64,356,17.97752808988764,Never married/single,"Filers, grinders, and polishers, metal"
2004,635,1.0,211,336,62.797619047619044,"Married, spouse present","Filers, grinders, and polishers, metal"
2004,635,2.0,5,336,1.488095238095238,"Married, spouse absent","Filers, grinders, and polishers, metal"
2004,635,3.0,5,336,1.488095238095238,Separated,"Filers, grinders, and polishers, metal"
2004,635,4.0,41,336,12.202380952380953,Divorced,"Filers, grinders, and polishers, metal"
2004,635,5.0,5,336,1.488095238095238,Widowed,"Filers, grinders, and polishers, metal"
2004,635,6.0,69,336,20.535714285714285,Never married/single,"Filers, grinders, and polishers, metal"
2005,635,1.0,523,868,60.25345622119816,"Married, spouse present","Filers, grinders, and polishers, metal"
2005,635,2.0,9,868,1.0368663594470047,"Married, spouse absent","Filers, grinders, and polishers, metal"
2005,635,3.0,17,868,1.9585253456221197,Separated,"Filers, grinders, and polishers, metal"
2005,635,4.0,106,868,12.211981566820276,Divorced,"Filers, grinders, and polishers, metal"
2005,635,5.0,22,868,2.5345622119815667,Widowed,"Filers, grinders, and polishers, metal"
2005,635,6.0,191,868,22.004608294930875,Never married/single,"Filers, grinders, and polishers, metal"
2006,635,1.0,477,848,56.25,"Married, spouse present","Filers, grinders, and polishers, metal"
2006,635,2.0,11,848,1.2971698113207548,"Married, spouse absent","Filers, grinders, and polishers, metal"
2006,635,3.0,17,848,2.0047169811320753,Separated,"Filers, grinders, and polishers, metal"
2006,635,4.0,96,848,11.320754716981133,Divorced,"Filers, grinders, and polishers, metal"
2006,635,5.0,20,848,2.358490566037736,Widowed,"Filers, grinders, and polishers, metal"
2006,635,6.0,227,848,26.7688679245283,Never married/single,"Filers, grinders, and polishers, metal"
2007,635,1.0,517,925,55.89189189189189,"Married, spouse present","Filers, grinders, and polishers, metal"
2007,635,2.0,14,925,1.5135135135135136,"Married, spouse absent","Filers, grinders, and polishers, metal"
2007,635,3.0,22,925,2.3783783783783785,Separated,"Filers, grinders, and polishers, metal"
2007,635,4.0,111,925,12.0,Divorced,"Filers, grinders, and polishers, metal"
2007,635,5.0,18,925,1.9459459459459458,Widowed,"Filers, grinders, and polishers, metal"
2007,635,6.0,243,925,26.270270270270267,Never married/single,"Filers, grinders, and polishers, metal"
2008,635,1.0,437,777,56.24195624195624,"Married, spouse present","Filers, grinders, and polishers, metal"
2008,635,2.0,19,777,2.445302445302445,"Married, spouse absent","Filers, grinders, and polishers, metal"
2008,635,3.0,19,777,2.445302445302445,Separated,"Filers, grinders, and polishers, metal"
2008,635,4.0,102,777,13.127413127413126,Divorced,"Filers, grinders, and polishers, metal"
2008,635,5.0,18,777,2.3166023166023164,Widowed,"Filers, grinders, and polishers, metal"
2008,635,6.0,182,777,23.423423423423422,Never married/single,"Filers, grinders, and polishers, metal"
2009,635,1.0,440,763,57.66710353866317,"Married, spouse present","Filers, grinders, and polishers, metal"
2009,635,2.0,17,763,2.2280471821756227,"Married, spouse absent","Filers, grinders, and polishers, metal"
2009,635,3.0,18,763,2.3591087811271296,Separated,"Filers, grinders, and polishers, metal"
2009,635,4.0,99,763,12.975098296199214,Divorced,"Filers, grinders, and polishers, metal"
2009,635,5.0,13,763,1.7038007863695939,Widowed,"Filers, grinders, and polishers, metal"
2009,635,6.0,176,763,23.06684141546527,Never married/single,"Filers, grinders, and polishers, metal"
2010,635,1.0,429,761,56.373193166885684,"Married, spouse present","Filers, grinders, and polishers, metal"
2010,635,2.0,11,761,1.445466491458607,"Married, spouse absent","Filers, grinders, and polishers, metal"
2010,635,3.0,20,761,2.628120893561104,Separated,"Filers, grinders, and polishers, metal"
2010,635,4.0,99,761,13.009198423127463,Divorced,"Filers, grinders, and polishers, metal"
2010,635,5.0,13,761,1.7082785808147174,Widowed,"Filers, grinders, and polishers, metal"
2010,635,6.0,189,761,24.83574244415243,Never married/single,"Filers, grinders, and polishers, metal"
2011,635,1.0,437,841,51.96195005945303,"Married, spouse present","Filers, grinders, and polishers, metal"
2011,635,2.0,12,841,1.426872770511296,"Married, spouse absent","Filers, grinders, and polishers, metal"
2011,635,3.0,23,841,2.7348394768133173,Separated,"Filers, grinders, and polishers, metal"
2011,635,4.0,115,841,13.674197384066588,Divorced,"Filers, grinders, and polishers, metal"
2011,635,5.0,20,841,2.3781212841854935,Widowed,"Filers, grinders, and polishers, metal"
2011,635,6.0,234,841,27.824019024970276,Never married/single,"Filers, grinders, and polishers, metal"
2018,635,1.0,244,522,46.74329501915709,"Married, spouse present","Filers, grinders, and polishers, metal"
2018,635,2.0,11,522,2.10727969348659,"Married, spouse absent","Filers, grinders, and polishers, metal"
2018,635,3.0,16,522,3.065134099616858,Separated,"Filers, grinders, and polishers, metal"
2018,635,4.0,84,522,16.091954022988507,Divorced,"Filers, grinders, and polishers, metal"
2018,635,5.0,10,522,1.9157088122605364,Widowed,"Filers, grinders, and polishers, metal"
2018,635,6.0,157,522,30.07662835249042,Never married/single,"Filers, grinders, and polishers, metal"
2019,635,1.0,285,552,51.63043478260869,"Married, spouse present","Filers, grinders, and polishers, metal"
2019,635,2.0,16,552,2.898550724637681,"Married, spouse absent","Filers, grinders, and polishers, metal"
2019,635,3.0,9,552,1.6304347826086956,Separated,"Filers, grinders, and polishers, metal"
2019,635,4.0,59,552,10.68840579710145,Divorced,"Filers, grinders, and polishers, metal"
2019,635,5.0,11,552,1.9927536231884055,Widowed,"Filers, grinders, and polishers, metal"
2019,635,6.0,172,552,31.15942028985507,Never married/single,"Filers, grinders, and polishers, metal"
1880,640,1.0,12,29,41.37931034482759,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1880,640,2.0,1,29,3.4482758620689653,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1880,640,5.0,2,29,6.896551724137931,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1880,640,6.0,14,29,48.275862068965516,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1900,640,1.0,20,90,22.22222222222222,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1900,640,2.0,6,90,6.666666666666667,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1900,640,5.0,1,90,1.1111111111111112,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1900,640,6.0,63,90,70.0,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1910,640,1.0,16,34,47.05882352941176,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1910,640,2.0,2,34,5.88235294117647,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1910,640,4.0,1,34,2.941176470588235,Divorced,"Fruit, nut, and vegetable graders, and packers, except facto"
1910,640,5.0,3,34,8.823529411764707,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1910,640,6.0,12,34,35.294117647058826,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1920,640,1.0,36,90,40.0,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1920,640,2.0,6,90,6.666666666666667,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1920,640,4.0,2,90,2.2222222222222223,Divorced,"Fruit, nut, and vegetable graders, and packers, except facto"
1920,640,5.0,7,90,7.777777777777778,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1920,640,6.0,39,90,43.333333333333336,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1930,640,1.0,269,506,53.16205533596838,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1930,640,2.0,18,506,3.557312252964427,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1930,640,4.0,27,506,5.33596837944664,Divorced,"Fruit, nut, and vegetable graders, and packers, except facto"
1930,640,5.0,36,506,7.114624505928854,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1930,640,6.0,156,506,30.8300395256917,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1940,640,1.0,223,429,51.981351981351985,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1940,640,2.0,26,429,6.0606060606060606,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1940,640,4.0,15,429,3.4965034965034967,Divorced,"Fruit, nut, and vegetable graders, and packers, except facto"
1940,640,5.0,26,429,6.0606060606060606,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1940,640,6.0,139,429,32.400932400932405,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1950,640,1.0,426,662,64.35045317220543,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1950,640,2.0,14,662,2.1148036253776437,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1950,640,3.0,17,662,2.56797583081571,Separated,"Fruit, nut, and vegetable graders, and packers, except facto"
1950,640,4.0,14,662,2.1148036253776437,Divorced,"Fruit, nut, and vegetable graders, and packers, except facto"
1950,640,5.0,29,662,4.380664652567976,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1950,640,6.0,162,662,24.47129909365559,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1960,640,1.0,2537,3568,71.1042600896861,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1960,640,2.0,72,3568,2.0179372197309418,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1960,640,3.0,88,3568,2.4663677130044843,Separated,"Fruit, nut, and vegetable graders, and packers, except facto"
1960,640,4.0,96,3568,2.690582959641256,Divorced,"Fruit, nut, and vegetable graders, and packers, except facto"
1960,640,5.0,237,3568,6.6423766816143495,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1960,640,6.0,538,3568,15.07847533632287,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1970,640,1.0,937,1432,65.43296089385476,"Married, spouse present","Fruit, nut, and vegetable graders, and packers, except facto"
1970,640,2.0,29,1432,2.025139664804469,"Married, spouse absent","Fruit, nut, and vegetable graders, and packers, except facto"
1970,640,3.0,40,1432,2.793296089385475,Separated,"Fruit, nut, and vegetable graders, and packers, except facto"
1970,640,4.0,49,1432,3.4217877094972065,Divorced,"Fruit, nut, and vegetable graders, and packers, except facto"
1970,640,5.0,128,1432,8.938547486033519,Widowed,"Fruit, nut, and vegetable graders, and packers, except facto"
1970,640,6.0,249,1432,17.38826815642458,Never married/single,"Fruit, nut, and vegetable graders, and packers, except facto"
1880,641,1.0,1128,1883,59.90440785979819,"Married, spouse present","Furnacemen, smeltermen and pourers"
1880,641,2.0,70,1883,3.717472118959108,"Married, spouse absent","Furnacemen, smeltermen and pourers"
1880,641,5.0,35,1883,1.858736059479554,Widowed,"Furnacemen, smeltermen and pourers"
1880,641,6.0,650,1883,34.51938396176315,Never married/single,"Furnacemen, smeltermen and pourers"
1900,641,1.0,823,1447,56.87629578438148,"Married, spouse present","Furnacemen, smeltermen and pourers"
1900,641,2.0,117,1447,8.085694540428474,"Married, spouse absent","Furnacemen, smeltermen and pourers"
1900,641,4.0,4,1447,0.27643400138217,Divorced,"Furnacemen, smeltermen and pourers"
1900,641,5.0,47,1447,3.2480995162404978,Widowed,"Furnacemen, smeltermen and pourers"
1900,641,6.0,456,1447,31.513476157567382,Never married/single,"Furnacemen, smeltermen and pourers"
1910,641,1.0,156,297,52.52525252525253,"Married, spouse present","Furnacemen, smeltermen and pourers"
1910,641,2.0,35,297,11.784511784511785,"Married, spouse absent","Furnacemen, smeltermen and pourers"
1910,641,4.0,4,297,1.3468013468013467,Divorced,"Furnacemen, smeltermen and pourers"
1910,641,5.0,13,297,4.377104377104377,Widowed,"Furnacemen, smeltermen and pourers"
1910,641,6.0,89,297,29.96632996632997,Never married/single,"Furnacemen, smeltermen and pourers"
1920,641,1.0,183,285,64.21052631578948,"Married, spouse present","Furnacemen, smeltermen and pourers"
1920,641,2.0,14,285,4.912280701754386,"Married, spouse absent","Furnacemen, smeltermen and pourers"
1920,641,4.0,2,285,0.7017543859649122,Divorced,"Furnacemen, smeltermen and pourers"
1920,641,5.0,14,285,4.912280701754386,Widowed,"Furnacemen, smeltermen and pourers"
1920,641,6.0,72,285,25.263157894736842,Never married/single,"Furnacemen, smeltermen and pourers"
1930,641,1.0,891,1288,69.17701863354037,"Married, spouse present","Furnacemen, smeltermen and pourers"
1930,641,2.0,39,1288,3.027950310559006,"Married, spouse absent","Furnacemen, smeltermen and pourers"
1930,641,4.0,16,1288,1.2422360248447204,Divorced,"Furnacemen, smeltermen and pourers"
1930,641,5.0,53,1288,4.114906832298137,Widowed,"Furnacemen, smeltermen and pourers"
